,Company,Date_x,Next_Date,Sentiment_Score,Price
971,DISCK,2017-12-31,2018-01-30,0.081134407,
972,DISCK,2018-12-31,2019-01-30,0.095984381,
973,DISCK,2019-12-31,2020-01-30,0.06187603,
974,DISCK,2020-12-31,2021-02-01,-0.011885337,
975,DISCK,2021-12-31,2022-01-31,0.026964607,
976,DLPH,2014-12-31,2015-01-30,0.239553782,
977,DLPH,2015-12-31,2016-02-01,0.19384800600000002,
978,DLPH,2016-12-31,2017-01-30,0.164053321,
979,DLPH,2018-02-05,2018-03-07,0.181635987,
980,DLPH,2018-12-31,2019-01-30,0.179830706,
981,DLPH,2019-12-31,2020-01-30,0.144915483,
982,DLPH,2020-12-31,2021-02-01,0.08700404199999999,
983,DLPH,2021-12-31,2022-01-31,0.096724257,
984,DLR,2014-12-31,2015-01-30,-0.031964231,55.32054138183594
985,DLR,2015-12-31,2016-02-01,-0.074128629,63.63682174682617
986,DLR,2016-12-31,2017-01-30,-0.061857712,88.29647064208984
987,DLR,2017-12-31,2018-01-30,-0.039983099999999994,91.37083435058594
988,DLR,2018-12-31,2019-01-30,-0.069311715,95.51473999023438
989,DLR,2019-12-31,2020-01-30,-0.059117273,115.9098892211914
990,DLR,2020-12-31,2021-02-01,-0.115679394,141.15037536621094
991,DLR,2021-12-31,2022-01-31,0.051988941,146.46951293945312
992,DLTR,2015-01-31,2015-03-02,0.029619922000000003,79.91999816894531
993,DLTR,2016-01-30,2016-02-29,0.036827597000000004,80.25
994,DLTR,2017-01-28,2017-02-27,0.058181841,79.55999755859375
995,DLTR,2018-02-03,2018-03-05,0.228103582,102.63999938964844
996,DLTR,2019-02-02,2019-03-04,0.076756311,95.2699966430664
997,DLTR,2020-02-01,2020-03-02,-0.032406467,84.55999755859375
998,DLTR,2021-01-30,2021-03-01,-0.011587051999999999,99.2300033569336
999,DLTR,2022-01-29,2022-02-28,-0.00815727,142.0800018310547
1000,DNB,2014-12-31,2015-01-30,-0.03926617,
1001,DNB,2015-12-31,2016-02-01,0.0032678790000000004,
1002,DNB,2016-12-31,2017-01-30,-0.008130941,
1003,DNB,2017-12-31,2018-01-30,0.048529181,
1004,DOV,2014-12-31,2015-01-30,0.293561938,48.43734359741211
1005,DOV,2015-12-31,2016-02-01,-0.047432946,40.96760177612305
1006,DOV,2016-12-31,2017-01-30,-0.082882814,57.00460433959961
1007,DOV,2017-12-31,2018-01-30,0.19631343199999998,79.48261260986328
1008,DOV,2018-12-31,2019-01-30,0.335635155,83.44340515136719
1009,DOV,2019-12-31,2020-01-30,0.23525331800000002,114.0216064453125
1010,DOV,2020-12-31,2021-02-01,0.300861547,114.787841796875
1011,DOV,2021-12-31,2022-01-31,0.394796159,168.05810546875
1012,DOW,2014-12-31,2015-01-30,0.27874176300000003,
1013,DOW,2015-12-31,2016-02-01,0.15922681,
1014,DOW,2016-12-31,2017-01-30,0.158615888,
1015,DOW,2017-12-31,2018-01-30,0.065862975,
1016,DOW,2018-12-31,2019-01-30,0.167345468,
1017,DOW,2019-12-31,2020-01-30,-0.007970091,42.07185745239258
1018,DOW,2020-12-31,2021-02-01,0.039322868999999996,48.71027755737305
1019,DOW,2021-12-31,2022-01-31,0.20476740899999998,57.64575958251953
1020,DPS,2014-12-31,2015-01-30,0.078435657,
1021,DPS,2015-12-31,2016-02-01,0.184525835,
1022,DPS,2016-12-31,2017-01-30,0.26837188,
1023,DPS,2017-12-31,2018-01-30,0.27632244899999997,
1024,DPS,2018-12-31,2019-01-30,0.139013611,
1025,DPS,2019-12-31,2020-01-30,0.22513385600000002,
1026,DPS,2020-12-31,2021-02-01,0.159920648,
1027,DPS,2021-12-31,2022-01-31,0.2265151,
1028,DRI,2015-05-31,2015-06-30,0.0,52.257606506347656
1029,DRI,2016-05-29,2016-06-28,0.0,55.36676788330078
1030,DRI,2017-05-28,2017-06-27,0.220219468,81.27796936035156
1031,DRI,2018-05-27,2018-06-26,0.21261698,97.30880737304688
1032,DRI,2019-05-26,2019-06-25,0.100006165,114.17306518554688
1033,DRI,2020-05-31,2020-06-30,-0.078227986,71.85677337646484
1034,DRI,2021-05-30,2021-06-29,0.074461035,138.0213623046875
1035,DRI,2022-05-29,2022-06-28,0.07335283,113.9066925048828
1036,DTE,2015-12-31,2016-02-01,0.099031416,58.751014709472656
1037,DTE,2016-12-31,2017-01-30,0.036607047999999996,69.14344024658203
1038,DTE,2017-12-31,2018-01-30,0.149925619,76.50970458984375
1039,DTE,2018-12-31,2019-01-30,0.082490194,87.50895690917969
1040,DTE,2019-12-31,2020-01-30,0.14795134199999999,104.19190216064452
1041,DTE,2020-12-31,2021-02-01,0.070598387,97.2193603515625
1042,DTE,2021-12-31,2022-01-31,0.065303476,118.70804595947266
1043,DTE,2014-12-31,2015-01-30,0.222837544,59.52642059326172
1044,DVA,2014-12-31,2015-01-30,-0.00651184,75.05999755859375
1045,DVA,2015-12-31,2016-02-01,0.10705521300000001,67.41000366210939
1046,DVA,2016-12-31,2017-01-30,-0.008549993,63.349998474121094
1047,DVA,2017-12-31,2018-01-30,-0.031966983,78.93000030517578
1048,DVA,2018-12-31,2019-01-30,-0.142475102,55.84000015258789
1049,DVA,2019-12-31,2020-01-30,-0.005786085,82.66000366210938
1050,DVA,2020-12-31,2021-02-01,-0.167093214,118.80999755859376
1051,DVA,2021-12-31,2022-01-31,-0.182986869,108.37000274658205
1052,DVN,2014-12-31,2015-01-30,0.100063645,48.444618225097656
1053,DVN,2015-12-31,2016-02-01,-0.024924876000000002,21.386871337890625
1054,DVN,2016-12-31,2017-01-30,0.06571115799999999,37.55002212524414
1055,DVN,2017-12-31,2018-01-30,0.08481036,34.82468414306641
1056,DVN,2018-12-31,2019-01-30,0.222808685,23.40752220153809
1057,DVN,2019-12-31,2020-01-30,0.179406588,19.288522720336914
1058,DVN,2020-12-31,2021-02-01,0.122477211,15.26799774169922
1059,DVN,2021-12-31,2022-01-31,0.196171784,48.92374801635742
1060,EA,2015-03-31,2015-04-30,0.088407778,57.48532485961914
1061,EA,2016-03-31,2016-05-02,0.10558372,62.23535537719727
1062,EA,2017-03-31,2017-05-01,0.081450095,93.80331420898438
1063,EA,2018-03-31,2018-04-30,0.123660028,116.7519073486328
1064,EA,2019-03-31,2019-04-30,0.075587831,93.6647491455078
1065,EA,2020-03-31,2020-04-30,0.103481894,113.07064056396484
1066,EA,2021-03-31,2021-04-30,0.157622345,140.96295166015625
1067,EA,2022-03-31,2022-05-02,0.16601944300000002,119.661865234375
1068,EBAY,2014-12-31,2015-01-30,0.070395106,21.134838104248047
1069,EBAY,2015-12-31,2016-02-01,0.06996221400000001,22.682640075683594
1070,EBAY,2016-12-31,2017-01-30,0.006645661999999999,30.48038673400879
1071,EBAY,2017-12-31,2018-01-30,-0.012533996,38.27814483642578
1072,EBAY,2018-12-31,2019-01-30,-0.01483336,32.290077209472656
1073,EBAY,2019-12-31,2020-01-30,0.018739097,33.72034072875977
1074,EBAY,2020-12-31,2021-02-01,0.091072246,57.0443229675293
1075,EBAY,2021-12-31,2022-01-31,0.043545975,59.257774353027344
1076,ECL,2014-12-31,2015-01-30,0.0,95.63117218017578
1077,ECL,2015-12-31,2016-02-01,0.09566558,100.16007232666016
1078,ECL,2016-12-31,2017-01-30,0.084280831,114.67800903320312
1079,ECL,2017-12-31,2018-01-30,0.160971899,131.38009643554688
1080,ECL,2018-12-31,2019-01-30,0.150269809,151.52345275878906
1081,ECL,2019-12-31,2020-01-30,0.178517562,194.5679168701172
1082,ECL,2020-12-31,2021-02-01,0.09825259800000001,205.21800231933597
1083,ECL,2021-12-31,2022-01-31,0.10023689300000001,188.180419921875
1084,ED,2014-12-31,2015-01-30,-0.017091685,51.93598937988281
1085,ED,2015-12-31,2016-02-01,0.0,54.99142837524414
1086,ED,2016-12-31,2017-01-30,0.0,59.332313537597656
1087,ED,2017-12-31,2018-01-30,0.0,66.69834136962889
1088,ED,2018-12-31,2019-01-30,-0.004999254,66.2418212890625
1089,ED,2019-12-31,2020-01-30,0.0,85.30736541748047
1090,ED,2020-12-31,2021-02-01,-0.08379883,66.19705963134766
1091,ED,2021-12-31,2022-01-31,-0.052750334,84.2467041015625
1092,EFX,2014-12-31,2015-01-30,0.182049109,77.75865936279297
1093,EFX,2015-12-31,2016-02-01,0.12190762699999999,99.56471252441406
1094,EFX,2016-12-31,2017-01-30,0.155471216,110.4869384765625
1095,EFX,2017-12-31,2018-01-30,0.070967974,117.30233764648438
1096,EFX,2018-12-31,2019-01-30,0.064141715,102.2889175415039
1097,EFX,2019-12-31,2020-01-30,0.041363133999999996,149.34085083007812
1098,EFX,2020-12-31,2021-02-01,-0.0073059909999999995,178.0675506591797
1099,EFX,2021-12-31,2022-01-31,0.114132165,238.3549652099609
1100,EIX,2014-12-31,2015-01-30,-0.12043311699999999,51.8931884765625
1101,EIX,2015-12-31,2016-02-01,-0.122805532,48.77573013305664
1102,EIX,2016-12-31,2017-01-30,-0.080429423,57.92815399169922
1103,EIX,2017-12-31,2018-01-30,-0.134038722,51.86896514892578
1104,EIX,2018-12-31,2019-01-30,-0.121231735,48.1816291809082
1105,EIX,2019-12-31,2020-01-30,-0.167506287,68.54603576660156
1106,EIX,2020-12-31,2021-02-01,-0.19487130600000002,54.31991577148438
1107,EIX,2021-12-31,2022-01-31,-0.161979022,61.47162628173828
1108,EL,2015-06-30,2015-07-30,0.10660485199999999,82.95437622070312
1109,EL,2016-06-30,2016-08-01,0.228719972,87.71015930175781
1110,EL,2017-06-30,2017-07-31,0.272407723,94.36557006835938
1111,EL,2018-06-30,2018-07-30,0.27120201,129.26771545410156
1112,EL,2019-06-30,2019-07-30,0.134640466,184.2694549560547
1113,EL,2020-06-30,2020-07-30,-0.082723207,189.5640563964844
1114,EL,2021-06-30,2021-07-30,0.128864029,330.43817138671875
1115,EMN,2014-12-31,2015-01-30,0.077560267,57.34182739257813
1116,EMN,2015-12-31,2016-02-01,-0.092110877,50.04351806640625
1117,EMN,2016-12-31,2017-01-30,-0.151244495,65.98676300048828
1118,EMN,2017-12-31,2018-01-30,-0.03101268,87.1731185913086
1119,EMN,2018-12-31,2019-01-30,0.000650592,73.58502197265625
1120,EMN,2019-12-31,2020-01-30,-0.102969453,64.20034790039061
1121,EMN,2020-12-31,2021-02-01,-0.254745163,96.1419677734375
1122,EMN,2021-12-31,2022-01-31,-0.068156951,117.1550750732422
1123,EMR,2015-09-30,2015-10-30,0.0,38.4458236694336
1124,EMR,2016-09-30,2016-10-31,-0.112020886,42.84152221679688
1125,EMR,2017-09-30,2017-10-30,0.000691274,58.84921646118164
1126,EMR,2018-09-30,2018-10-30,0.318222923,60.9656867980957
1127,EMR,2019-09-30,2019-10-30,0.259983929,65.84506225585939
1128,EMR,2020-09-30,2020-10-30,0.06489491,61.89845657348633
1129,EMR,2021-09-30,2021-11-01,0.183661942,95.706787109375
1130,ENDP,2014-12-31,2015-01-30,-0.000904167,79.61000061035156
1131,ENDP,2015-12-31,2016-02-01,0.001716346,56.56999969482422
1132,ENDP,2016-12-31,2017-01-30,-0.072153751,11.8100004196167
1133,ENDP,2017-12-31,2018-01-30,0.006946048000000001,6.949999809265138
1134,ENDP,2018-12-31,2019-01-30,-0.04408989,9.56999969482422
1135,ENDP,2019-12-31,2020-01-30,-0.02926255,5.639999866485597
1136,ENDP,2020-12-31,2021-02-01,-0.09399492400000001,8.340000152587889
1137,ENDP,2021-12-31,2022-01-31,-0.151895332,3.190000057220459
1138,EOG,2014-12-31,2015-01-30,0.051626947,75.11160278320312
1139,EOG,2015-12-31,2016-02-01,0.05262026,58.78024673461914
1140,EOG,2016-12-31,2017-01-30,0.005542209,86.74635314941406
1141,EOG,2017-12-31,2018-01-30,0.07441151,99.39032745361328
1142,EOG,2018-12-31,2019-01-30,0.196903628,86.44291687011719
1143,EOG,2019-12-31,2020-01-30,0.11999483400000001,66.75482177734375
1144,EOG,2020-12-31,2021-02-01,-0.046608101,46.71339416503906
1145,EOG,2021-12-31,2022-01-31,0.005736785,107.55154418945312
1146,EQIX,2014-12-31,2015-01-30,0.14159515,179.1559600830078
1147,EQIX,2015-12-31,2016-02-01,0.148834393,274.51541137695307
1148,EQIX,2016-12-31,2017-01-30,0.142411628,347.76776123046875
1149,EQIX,2017-12-31,2018-01-30,0.093567884,403.0970153808594
1150,EQIX,2018-12-31,2019-01-30,0.155351445,359.34759521484375
1151,EQIX,2019-12-31,2020-01-30,0.09350366800000001,577.0259399414062
1152,EQIX,2020-12-31,2021-02-01,0.073699431,735.1690673828125
1153,EQIX,2021-12-31,2022-01-31,0.091966725,715.2057495117188
1154,EQR,2014-12-31,2015-01-30,0.11448996300000001,51.9576530456543
1155,EQR,2015-12-31,2016-02-01,0.12020600199999999,52.89190292358398
1156,EQR,2016-12-31,2017-01-30,0.085434676,50.63185501098633
1157,EQR,2017-12-31,2018-01-30,0.093803949,52.1094741821289
1158,EQR,2018-12-31,2019-01-30,0.079966001,64.07711791992189
1159,EQR,2019-12-31,2020-01-30,0.112136245,76.91268157958984
1160,EQR,2020-12-31,2021-02-01,0.179188013,59.38139343261719
1161,EQR,2021-12-31,2022-01-31,0.06476140799999999,87.34271240234375
1162,EQT,2014-12-31,2015-01-30,0.205508277,39.10674285888672
1163,EQT,2015-12-31,2016-02-01,0.07929124900000001,31.50609588623047
1164,EQT,2016-12-31,2017-01-30,0.024734592000000003,32.634140014648445
1165,EQT,2017-12-31,2018-01-30,0.063877636,28.863481521606445
1166,EQT,2018-12-31,2019-01-30,0.027283161,19.327503204345703
1167,EQT,2019-12-31,2020-01-30,-0.083423176,6.076762199401856
1168,EQT,2020-12-31,2021-02-01,-0.020202896,16.794246673583984
1169,EQT,2021-12-31,2022-01-31,-0.06742756700000001,20.980466842651367
1170,ES,2014-12-31,2015-01-30,0.065872661,44.21828079223633
1171,ES,2015-12-31,2016-02-01,0.13543714699999998,44.91417694091797
1172,ES,2016-12-31,2017-01-30,0.092490782,46.297325134277344
1173,ES,2017-12-31,2018-01-30,0.066059279,54.87580108642578
1174,ES,2018-12-31,2019-01-30,0.000904438,61.27421569824219
1175,ES,2019-12-31,2020-01-30,0.033729888,86.89874267578125
1176,ES,2020-12-31,2021-02-01,-0.016555891,84.0737075805664
1177,ES,2021-12-31,2022-01-31,0.0039379409999999995,88.15128326416016
1178,ESRX,2014-12-31,2015-01-30,0.151971101,
1179,ESRX,2015-12-31,2016-02-01,0.099419714,
1180,ESRX,2016-12-31,2017-01-30,0.152319364,
1181,ESRX,2017-12-31,2018-01-30,0.056221781,
1182,ESS,2014-12-31,2015-01-30,0.061924102,181.69161987304688
1183,ESS,2015-12-31,2016-02-01,0.01127121,176.6365966796875
1184,ESS,2016-12-31,2017-01-30,-0.00014179,189.37173461914062
1185,ESS,2017-12-31,2018-01-30,-0.016384909,197.9189300537109
1186,ESS,2018-12-31,2019-01-30,0.02821756,244.08724975585938
1187,ESS,2019-12-31,2020-01-30,0.013309373999999999,288.512451171875
1188,ESS,2020-12-31,2021-02-01,-0.11157939999999998,232.2431488037109
1189,ESS,2021-12-31,2022-01-31,-0.123206124,327.6959533691406
1190,ETFC,2014-12-31,2015-01-30,0.116829184,
1191,ETFC,2015-12-31,2016-02-01,0.080706189,
1192,ETFC,2016-12-31,2017-01-30,-0.028105411,
1193,ETFC,2017-12-31,2018-01-30,0.007053751,
1194,ETFC,2018-12-31,2019-01-30,-0.097261794,
1195,ETFC,2019-12-31,2020-01-30,-0.018597143,
1196,ETN,2014-12-31,2015-01-30,0.0,50.93773651123047
1197,ETN,2015-12-31,2016-02-01,0.0,41.97204971313477
1198,ETN,2016-12-31,2017-01-30,0.0,61.08148956298828
1199,ETN,2017-12-31,2018-01-30,0.0,75.86836242675781
1200,ETN,2018-12-31,2019-01-30,0.0,66.38680267333984
1201,ETN,2019-12-31,2020-01-30,0.0,91.65509033203124
1202,ETN,2020-12-31,2021-02-01,0.0,117.20772552490234
1203,ETN,2021-12-31,2022-01-31,0.0,155.81329345703125
1204,EVHC,2016-12-31,2017-01-30,0.041363931,
1205,EVHC,2017-12-31,2018-01-30,0.032782351,
1206,EW,2014-12-31,2015-01-30,0.306893373,20.89166641235352
1207,EW,2015-12-31,2016-02-01,0.176963095,26.28000068664551
1208,EW,2016-12-31,2017-01-30,0.226199467,32.156665802001946
1209,EW,2017-12-31,2018-01-30,0.195719874,42.246665954589844
1210,EW,2018-12-31,2019-01-30,0.251207847,56.246665954589844
1211,EW,2019-12-31,2020-01-30,0.173556519,77.98999786376953
1212,EW,2020-12-31,2021-02-01,-0.111619651,81.91999816894531
1213,EW,2021-12-31,2022-01-31,0.13327808,109.1999969482422
1214,EXC,2016-12-31,2017-01-30,0.044371144,20.58493423461914
1215,EXC,2017-12-31,2018-01-30,0.0043734690000000005,23.31236267089844
1216,EXC,2018-12-31,2019-01-30,0.012117316999999999,29.36782455444336
1217,EXC,2019-12-31,2020-01-30,0.067917593,31.2099666595459
1218,EXC,2020-12-31,2021-02-01,0.01152932,28.36728858947754
1219,EXC,2021-12-31,2022-01-31,0.059921555999999994,40.40081787109375
1220,EXC,2014-12-31,2015-01-30,0.05198138099999999,19.613874435424805
1221,EXC,2015-12-31,2016-02-01,0.045184308,16.970603942871097
1222,EXPD,2014-12-31,2015-01-30,0.11488977800000001,39.557865142822266
1223,EXPD,2015-12-31,2016-02-01,0.19198374399999998,41.51799011230469
1224,EXPD,2016-12-31,2017-01-30,0.0022697629999999997,49.46509170532226
1225,EXPD,2017-12-31,2018-01-30,0.120038746,61.5597152709961
1226,EXPD,2018-12-31,2019-01-30,0.22597106600000003,66.57621002197266
1227,EXPD,2019-12-31,2020-01-30,-0.046167472,71.39768981933594
1228,EXPD,2020-12-31,2021-02-01,-0.140736212,89.11531066894531
1229,EXPD,2021-12-31,2022-01-31,-0.217017034,113.78681182861328
1230,EXPE,2014-12-31,2015-01-30,0.156631154,81.6552505493164
1231,EXPE,2015-12-31,2016-02-01,0.07191499400000001,97.82299041748048
1232,EXPE,2016-12-31,2017-01-30,0.128062087,117.42576599121094
1233,EXPE,2017-12-31,2018-01-30,0.194945868,125.63859558105469
1234,EXPE,2018-12-31,2019-01-30,0.19764155600000002,117.62486267089844
1235,EXPE,2019-12-31,2020-01-30,0.027310231,108.6961441040039
1236,EXPE,2020-12-31,2021-02-01,-0.11329019900000001,127.3000030517578
1237,EXPE,2021-12-31,2022-01-31,-0.04771776,183.2899932861328
1238,EXR,2014-12-31,2015-01-30,0.07226215,51.05807495117188
1239,EXR,2015-12-31,2016-02-01,0.042750424,71.444091796875
1240,EXR,2016-12-31,2017-01-30,0.06538618,59.86372756958008
1241,EXR,2017-12-31,2018-01-30,0.033852189,71.44450378417969
1242,EXR,2018-12-31,2019-01-30,0.039515136,87.14616394042969
1243,EXR,2019-12-31,2020-01-30,0.095105914,102.17062377929688
1244,EXR,2020-12-31,2021-02-01,0.128609217,111.6242904663086
1245,EXR,2021-12-31,2022-01-31,0.14467033,194.8271942138672
1246,F,2014-12-31,2015-01-30,0.220250124,10.58756160736084
1247,F,2015-12-31,2016-02-01,0.175396062,9.250896453857422
1248,F,2016-12-31,2017-01-30,0.222620106,9.969347953796387
1249,F,2017-12-31,2018-01-30,0.07392191599999999,9.491458892822266
1250,F,2018-12-31,2019-01-30,0.034888313,7.955735683441162
1251,F,2019-12-31,2020-01-30,-0.038009282,8.60704231262207
1252,F,2020-12-31,2021-02-01,-0.088701246,10.544600486755373
1253,F,2021-12-31,2022-01-31,0.037043497,19.966691970825195
1254,FAST,2014-12-31,2015-01-30,0.302221752,18.086301803588867
1255,FAST,2015-12-31,2016-02-01,0.26716163800000003,16.955368041992188
1256,FAST,2016-12-31,2017-01-30,0.256684804,21.64422035217285
1257,FAST,2017-12-31,2018-01-30,0.110732009,24.74853134155273
1258,FAST,2018-12-31,2019-01-30,0.195759073,27.474367141723636
1259,FAST,2019-12-31,2020-01-30,0.27667960399999997,33.86090087890625
1260,FAST,2020-12-31,2021-02-01,0.077077739,44.64434814453125
1261,FAST,2021-12-31,2022-01-31,0.18088700100000002,55.70332717895508
1262,FB,2014-12-31,2015-01-30,0.174521268,
1263,FB,2015-12-31,2016-02-01,0.08556372400000001,
1264,FB,2016-12-31,2017-01-30,0.014966377,
1265,FB,2017-12-31,2018-01-30,0.036759935,
1266,FB,2018-12-31,2019-01-30,0.084688906,
1267,FB,2019-12-31,2020-01-30,0.047639502,
1268,FB,2020-12-31,2021-02-01,-0.032262808,
1269,FB,2021-12-31,2022-01-31,-0.027239625,
1270,FBHS,2014-12-31,2015-01-30,0.246130357,40.47414779663086
1271,FBHS,2015-12-31,2016-02-01,0.20287089100000003,43.99565887451172
1272,FBHS,2016-12-31,2017-01-30,0.183235365,51.42987442016602
1273,FBHS,2017-12-31,2018-01-30,0.166104043,66.22688293457031
1274,FBHS,2018-12-31,2019-01-30,0.132593594,41.327823638916016
1275,FBHS,2019-12-31,2020-01-30,0.035487727000000004,68.54622650146484
1276,FBHS,2020-12-31,2021-02-01,0.11027084,86.37953186035156
1277,FBHS,2021-12-31,2022-01-31,0.189620065,93.0689697265625
1278,FCX,2014-12-31,2015-01-30,0.034443384,
1279,FCX,2015-12-31,2016-02-01,0.008890195,
1280,FCX,2016-12-31,2017-01-30,-0.020603608,
1281,FDX,2015-05-31,2015-06-30,0.0,156.2051239013672
1282,FDX,2016-05-31,2016-06-30,0.0,140.20382690429688
1283,FDX,2017-05-31,2017-06-30,0.0,202.5511932373047
1284,FDX,2018-05-31,2018-07-02,0.0,215.75711059570312
1285,FDX,2019-05-31,2019-07-01,0.0,155.33737182617188
1286,FDX,2020-05-31,2020-06-30,0.0,136.07975769042972
1287,FDX,2021-05-31,2021-06-30,0.185371709,292.4795227050781
1288,FDX,2022-05-31,2022-06-30,0.102482461,225.4732666015625
1289,FE,2014-12-31,2015-01-30,-0.0052396840000000005,29.1735954284668
1290,FE,2015-12-31,2016-02-01,0.029190721,24.91311454772949
1291,FE,2016-12-31,2017-01-30,-0.11351123800000001,23.477264404296875
1292,FE,2017-12-31,2018-01-30,-0.081490382,26.66637992858887
1293,FE,2018-12-31,2019-01-30,0.032772735,33.33268356323242
1294,FE,2019-12-31,2020-01-30,0.043697575,45.4467658996582
1295,FE,2020-12-31,2021-02-01,-0.0037073320000000002,29.04675102233887
1296,FE,2021-12-31,2022-01-31,0.04359956,40.79652786254883
1297,FFIV,2015-09-30,2015-10-30,0.064425243,110.1999969482422
1298,FFIV,2016-09-30,2016-10-31,0.031489373,138.21000671386722
1299,FFIV,2017-09-30,2017-10-30,0.031749507999999996,119.62999725341795
1300,FFIV,2018-09-30,2018-10-30,-0.033636426000000004,171.44000244140625
1301,FFIV,2019-09-30,2019-10-30,0.0,143.77000427246094
1302,FFIV,2020-09-30,2020-10-30,0.059398186,132.94000244140622
1303,FFIV,2021-09-30,2021-11-01,0.077767423,215.1199951171875
1304,FIS,2014-12-31,2015-01-30,0.20290783,56.55568313598633
1305,FIS,2015-12-31,2016-02-01,0.159951751,55.84728240966797
1306,FIS,2016-12-31,2017-01-30,0.131996538,74.34632110595703
1307,FIS,2017-12-31,2018-01-30,0.139739676,97.15208435058594
1308,FIS,2018-12-31,2019-01-30,0.17563231399999998,101.07592010498048
1309,FIS,2019-12-31,2020-01-30,0.270090179,142.90948486328125
1310,FIS,2020-12-31,2021-02-01,0.10342703,126.44788360595705
1311,FIS,2021-12-31,2022-01-31,0.20021945,118.76680755615234
1312,FISV,2014-12-31,2015-01-30,0.262544624,36.26499938964844
1313,FISV,2015-12-31,2016-02-01,0.29071690699999997,47.18500137329102
1314,FISV,2016-12-31,2017-01-30,0.384784165,54.07500076293945
1315,FISV,2017-12-31,2018-01-30,0.36466494299999996,71.2699966430664
1316,FISV,2018-12-31,2019-01-30,0.21521546800000002,84.66000366210938
1317,FISV,2019-12-31,2020-01-30,0.18358524699999998,121.2300033569336
1318,FISV,2020-12-31,2021-02-01,0.144022904,106.5
1319,FISV,2021-12-31,2022-01-31,0.123744984,105.6999969482422
1320,FITB,2014-12-31,2015-01-30,-0.053297545999999994,13.70486068725586
1321,FITB,2015-12-31,2016-02-01,-0.100862878,12.806563377380373
1322,FITB,2016-12-31,2017-01-30,0.051267149000000005,21.99552726745605
1323,FITB,2017-12-31,2018-01-30,0.057262657,28.20306205749512
1324,FITB,2018-12-31,2019-01-30,0.08687436,23.72978591918945
1325,FITB,2019-12-31,2020-01-30,0.13115038199999998,26.51042175292969
1326,FITB,2020-12-31,2021-02-01,0.076707308,28.24228096008301
1327,FITB,2021-12-31,2022-01-31,0.046462962999999996,43.95801544189453
1328,FL,2015-01-31,2015-03-02,0.25963934699999996,46.183753967285156
1329,FL,2016-01-30,2016-02-29,0.24564523100000002,52.18561172485352
1330,FL,2017-01-28,2017-02-27,0.272134411,64.56859588623047
1331,FL,2018-02-03,2018-03-05,0.146366777,36.31861877441406
1332,FL,2019-02-02,2019-03-04,0.018369721999999998,56.82953643798828
1333,FL,2020-02-01,2020-03-02,0.184017732,31.23515510559082
1334,FL,2021-01-30,2021-03-01,-0.043079644,49.13960647583008
1335,FL,2022-01-29,2022-02-28,0.16659896800000001,30.69230651855469
1336,FLR,2014-12-31,2015-01-30,0.26456925,48.07855987548828
1337,FLR,2015-12-31,2016-02-01,0.034125291,40.6803092956543
1338,FLR,2016-12-31,2017-01-30,0.016304195,52.06366729736328
1339,FLR,2017-12-31,2018-01-30,0.020680743999999997,56.99427795410156
1340,FLR,2018-12-31,2019-01-30,-0.044617700999999996,34.817581176757805
1341,FLR,2019-12-31,2020-01-30,-0.176419393,18.422588348388672
1342,FLR,2020-12-31,2021-02-01,-0.182996565,18.010000228881836
1343,FLR,2021-12-31,2022-01-31,0.036801406,21.040000915527344
1344,FLS,2014-12-31,2015-01-30,0.155037745,47.11756134033203
1345,FLS,2015-12-31,2016-02-01,-0.121070669,33.68905639648437
1346,FLS,2016-12-31,2017-01-30,-0.137847523,45.03372573852539
1347,FLS,2017-12-31,2018-01-30,0.024043626000000002,41.03459548950195
1348,FLS,2018-12-31,2019-01-30,0.17945388899999998,40.30234146118164
1349,FLS,2019-12-31,2020-01-30,0.222585623,45.59238815307617
1350,FLS,2020-12-31,2021-02-01,-0.070599566,34.76970672607422
1351,FLS,2021-12-31,2022-01-31,0.146894348,32.202266693115234
1352,FMC,2014-12-31,2015-01-30,0.133398058,44.4744873046875
1353,FMC,2015-12-31,2016-02-01,0.143630671,28.00345230102539
1354,FMC,2016-12-31,2017-01-30,0.053831019,48.17916488647461
1355,FMC,2017-12-31,2018-01-30,0.127277356,73.5231704711914
1356,FMC,2018-12-31,2019-01-30,0.14865406,65.47696685791016
1357,FMC,2019-12-31,2020-01-30,0.16946120899999997,91.69940185546876
1358,FMC,2020-12-31,2021-02-01,0.136912582,106.76129150390624
1359,FMC,2021-12-31,2022-01-31,0.12583191900000001,109.38215637207031
1360,FOX,2015-06-30,2015-07-30,0.08574448,
1361,FOX,2016-06-30,2016-08-01,0.03913715,
1362,FOX,2017-06-30,2017-07-31,-0.00016237,
1363,FOX,2018-06-30,2018-07-30,-0.026120149,
1364,FOXA,2015-06-30,2015-07-30,0.08574448,
1365,FOXA,2016-06-30,2016-08-01,0.03913715,
1366,FOXA,2017-06-30,2017-07-31,-0.00016237,
1367,FOXA,2018-06-30,2018-07-30,-0.026120149,
1368,FRT,2014-12-31,2015-01-30,-0.005699503000000001,111.8573226928711
1369,FRT,2015-12-31,2016-02-01,0.045086382,121.34498596191406
1370,FRT,2016-12-31,2017-01-30,0.00365941,113.9616241455078
1371,FRT,2017-12-31,2018-01-30,0.0036848329999999998,100.98059844970705
1372,FRT,2018-12-31,2019-01-30,0.028110283,114.83556365966795
