Company,Cik,Date,Sentiment_Score
HON,773840,20161231,0.018056023
HON,773840,20171231,0.182979295
HON,773840,20181231,0.352413577
HON,773840,20191231,0.125940319
HON,773840,20201231,-0.672091296
HON,773840,20211231,-0.49872477
HP,46765,20150930,-0.01089805
HP,46765,20160930,-0.088738045
HP,46765,20170930,-0.132827077
HP,46765,20180930,0.022958071
HP,46765,20200930,-0.072833231
HP,46765,20210930,0.002691895
HPE,1645590,20151031,-0.128171287
HPE,1645590,20161031,-0.032672417
HPE,1645590,20171031,-0.077125632
HPE,1645590,20181031,0.042427237
HPE,1645590,20191031,-0.046293087
HPE,1645590,20201031,-0.162532087
HPE,1645590,20211031,0.194412609
HPQ,47217,20151031,0.020974939
HPQ,47217,20161031,-0.098831267
HPQ,47217,20171031,-0.061396367
HPQ,47217,20181031,0.170356848
HPQ,47217,20191031,0.035978892
HPQ,47217,20201031,-0.111318742
HPQ,47217,20211031,0.143157658
HRB,12659,20150430,0.110522349
HRB,12659,20160430,-0.058362141
HRB,12659,20170430,-0.0456603
HRB,12659,20180430,0.048731187
HRB,12659,20190430,0
HRB,12659,20200430,-0.077748713
HRB,12659,20210430,0.052981702
HRL,48465,20151025,0
HRL,48465,20161030,0
HRL,48465,20171029,0
HRL,48465,20181028,0.370548363
HRL,48465,20191027,0.230954685
HRL,48465,20201025,0.331469433
HRL,48465,20211031,0.407420389
HRS,202058,20150703,0.007779251
HRS,202058,20160701,-0.068570466
HRS,202058,20170630,0.006193508
HRS,202058,20180629,0.025661125
HRS,202058,20190628,0.046685646
HRS,202058,20210101,0.052503616
HRS,202058,20211231,-0.013106137
HSIC,1000228,20141227,0.072071787
HSIC,1000228,20151226,0.139065794
HSIC,1000228,20161231,0.06025349
HSIC,1000228,20180221,0.050008395
HSIC,1000228,20181229,0.050012622
HSIC,1000228,20191228,0.01075926
HSIC,1000228,20201226,-0.020838522
HSIC,1000228,20211225,0.050447519
HST,1061937,20141231,0.030547659
HST,1061937,20151231,0.022841971
HST,1061937,20161231,-0.042635486
HST,1061937,20171231,-0.12199742
HST,1061937,20181231,-0.120328829
HST,1061937,20191231,-0.116504219
HST,1061937,20201231,-0.172832685
HST,1061937,20211231,-0.09534789
HSY,47111,20141231,0.198683003
HSY,47111,20151231,0.101344664
HSY,47111,20161231,0.132804127
HSY,47111,20171231,0.254665954
HSY,47111,20181231,0.229913396
HSY,47111,20191231,0.198647723
HSY,47111,20201231,0.189415195
HSY,47111,20211231,0.296914091
HUM,49071,20141231,0.103896415
HUM,49071,20151231,0.064950301
HUM,49071,20161231,-0.01935709
HUM,49071,20171231,0.032065663
HUM,49071,20181231,0.137421928
HUM,49071,20191231,0.024641355
HUM,49071,20201231,0.080388296
HUM,49071,20211231,0.145358287
IBM,51143,20141231,0
IBM,51143,20151231,0
IBM,51143,20161231,0
IBM,51143,20171231,0
IBM,51143,20181231,0
IBM,51143,20191231,0
IBM,51143,20201231,0
IBM,51143,20211231,0
ICE,1571949,20141231,-0.031978778
ICE,1571949,20151231,-0.0448999
ICE,1571949,20161231,0.031810106
ICE,1571949,20171231,-0.001328754
ICE,1571949,20181231,0.005632406
ICE,1571949,20191231,0.037488245
ICE,1571949,20201231,0.119250676
ICE,1571949,20211231,0.098513757
IDXX,874716,20141231,0.204244915
IDXX,874716,20151231,0.200084393
IDXX,874716,20161231,0.187847635
IDXX,874716,20171231,0.217281171
IDXX,874716,20181231,0.188436298
IDXX,874716,20191231,0.119503011
IDXX,874716,20201231,0.145920247
IDXX,874716,20211231,0.130821963
IFF,51253,20141231,0.223671137
IFF,51253,20151231,0.120918833
IFF,51253,20161231,0.215484628
IFF,51253,20171231,0.22451497
IFF,51253,20181231,0.093359333
IFF,51253,20191231,0.063373644
IFF,51253,20201231,-0.075834725
IFF,51253,20211231,-0.049700271
ILMN,1110803,20141228,0.085490246
ILMN,1110803,20160103,0.062772113
ILMN,1110803,20170101,0.005802781
ILMN,1110803,20171231,-0.059017122
ILMN,1110803,20181230,0.034220224
INTC,50863,20141227,0.074811885
INTC,50863,20151226,0.059723483
INTC,50863,20161231,0.265434028
INTC,50863,20171230,0.4566617
INTC,50863,20181229,0.653194828
INTC,50863,20191228,0.650682972
INTC,50863,20201226,0.520202098
INTC,50863,20211225,0.482734682
INTU,896878,20150731,0.00656611
INTU,896878,20160731,0.10455751
INTU,896878,20170731,0.161058424
INTU,896878,20180731,0.140004125
INTU,896878,20190731,0.160212068
INTU,896878,20200731,0.052424574
INTU,896878,20210731,0.053469962
IP,51434,20141231,0.2634601
IP,51434,20151231,0.022815897
IP,51434,20161231,0.108628741
IP,51434,20171231,0.251503761
IP,51434,20181231,0.280519157
IP,51434,20191231,0.192247728
IP,51434,20201231,0.017704104
IP,51434,20211231,0.186301829
IPG,51644,20141231,0.10498278
IPG,51644,20151231,0.106555993
IPG,51644,20161231,0.183749522
IPG,51644,20171231,0.117195986
IPG,51644,20181231,0.159609765
IPG,51644,20191231,0.158277412
IPG,51644,20201231,0.100932682
IPG,51644,20211231,0.171606143
IR,1466258,20141231,0.061360177
IR,1466258,20151231,0.161647504
IR,1466258,20161231,0.149134707
IR,1466258,20171231,0.1517379
IR,1466258,20181231,0.188013934
IR,1466258,20191231,0.147537978
IR,1466258,20201231,0.052177169
IR,1466258,20211231,0.159690921
IRM,1020569,20141231,0.007338269
IRM,1020569,20151231,0.026597187
IRM,1020569,20161231,-0.082661845
IRM,1020569,20171231,0.017931505
IRM,1020569,20181231,0.05542698
IRM,1020569,20191231,0.070077663
IRM,1020569,20201231,0.019333825
IRM,1020569,20211231,0.014034825
ISRG,1035267,20141231,0.046175353
ISRG,1035267,20151231,0.088679558
ISRG,1035267,20161231,0.25510941
ISRG,1035267,20171231,0.19383418
ISRG,1035267,20181231,0.260158188
ISRG,1035267,20191231,0.166577943
ISRG,1035267,20201231,0.061399655
ISRG,1035267,20211231,0.161398193
ITW,49826,20141231,0.427773674
ITW,49826,20151231,0.361936438
ITW,49826,20161231,0.35388137
ITW,49826,20171231,0.552921702
ITW,49826,20181231,0.531499328
ITW,49826,20191231,0.210241843
ITW,49826,20201231,-0.079805145
ITW,49826,20211231,0.365402875
IVZ,914208,20141231,0.101652437
IVZ,914208,20151231,0.040357187
IVZ,914208,20161231,-0.000317257
IVZ,914208,20171231,0.05585255
IVZ,914208,20181231,0.088899042
IVZ,914208,20191231,0.063206543
IVZ,914208,20201231,0.050001207
IVZ,914208,20211231,0.156974603
JBHT,728535,20141231,0.202721587
JBHT,728535,20151231,0.294865809
JBHT,728535,20161231,0.293297316
JBHT,728535,20171231,0.178832249
JBHT,728535,20181231,0.240671197
JBHT,728535,20191231,0.166647371
JBHT,728535,20201231,0.211805824
JBHT,728535,20211231,0.31540916
JCI,833444,20150925,0.067568006
JCI,833444,20160930,0.024553032
JCI,833444,20170930,0.124528954
JCI,833444,20180930,0.15388148
JCI,833444,20190930,0.115745134
JCI,833444,20200930,-0.055109396
JCI,833444,20210930,0.104319027
JEC,52988,20151002,0.10533756
JEC,52988,20160930,-0.046835689
JEC,52988,20170929,0.032026932
JEC,52988,20180928,0.210637355
JEC,52988,20190927,0.180998499
JEC,52988,20201002,0.159694158
JEC,52988,20211001,0.08061697
JNJ,200406,20141228,0
JNJ,200406,20160103,0.025401254
JNJ,200406,20170101,-0.027311573
JNJ,200406,20171231,0.218023116
JNJ,200406,20181230,0.224585265
JNJ,200406,20191229,0.161156862
JNJ,200406,20210103,0.068869109
JNJ,200406,20220102,0.275703579
JNPR,1043604,20141231,0.127811669
JNPR,1043604,20151231,0.162268631
JNPR,1043604,20161231,0.215976024
JNPR,1043604,20171231,0.124010918
JNPR,1043604,20181231,0.057501259
JNPR,1043604,20191231,0.061495622
JNPR,1043604,20201231,-0.103133766
JNPR,1043604,20211231,0.036775829
JPM,19617,20141231,0
JPM,19617,20151231,0
JPM,19617,20161231,0
JPM,19617,20171231,0
JPM,19617,20181231,0
JPM,19617,20191231,0
JPM,19617,20201231,0
JPM,19617,20211231,0
K,55067,20150103,0.184387202
K,55067,20160102,0.237570447
K,55067,20161231,0.258904189
K,55067,20171230,0.247268297
K,55067,20181229,0.150656748
K,55067,20191228,0.12981151
K,55067,20210102,0.054389603
K,55067,20220101,0.073470169
KEY,91576,20141231,0.157905483
KEY,91576,20151231,0.148203283
KEY,91576,20161231,0.125912078
KEY,91576,20171231,0.131466983
KEY,91576,20181231,0.10609615
KEY,91576,20191231,0.081759052
KEY,91576,20201231,0.144202895
KEY,91576,20211231,0.134425038
KHC,1637459,20160103,0.000928167
KHC,1637459,20161231,0.052927666
KHC,1637459,20171230,0.020460709
KHC,1637459,20181229,0.014528262
KHC,1637459,20191228,-0.142564875
KHC,1637459,20201226,-0.076542408
KHC,1637459,20211225,-0.054970954
KIM,879101,20141231,0.01737222
KIM,879101,20151231,0.053948693
KIM,879101,20161231,0.025801105
KIM,879101,20171231,0.046510818
KIM,879101,20181231,0.05402094
KIM,879101,20191231,0.060197613
KIM,879101,20201231,0.021966354
KIM,879101,20211231,-0.039424255
KLAC,319201,20150630,-0.040732217
KLAC,319201,20160630,0.021671718
KLAC,319201,20170630,0.060955066
KLAC,319201,20180630,0.034378666
KLAC,319201,20190630,0.096169068
KLAC,319201,20200630,0.040061087
KLAC,319201,20210630,0.039157789
KLAC,319201,20220630,0.067031871
KMB,55785,20141231,0.234153386
KMB,55785,20151231,0.154825205
KMB,55785,20161231,0.029656857
KMB,55785,20171231,0.145008265
KMB,55785,20181231,0.189419221
KMB,55785,20191231,0.230449599
KMB,55785,20201231,0.265481832
KMB,55785,20211231,-0.044881218
KMI,1506307,20141231,0.083484409
KMI,1506307,20151231,-0.205393689
KMI,1506307,20161231,-0.223015763
KMI,1506307,20171231,0.062110383
KMI,1506307,20181231,0.091012925
KMI,1506307,20191231,0.01515528
KMI,1506307,20201231,-0.101139175
KMI,1506307,20211231,0.023316466
KMX,1170010,20150228,0.322090985
KMX,1170010,20160229,0.285781651
KMX,1170010,20170228,0.220738308
KMX,1170010,20180228,0.243339506
KMX,1170010,20190228,0.24801577
KMX,1170010,20200229,0.22683615
KMX,1170010,20210228,0.197143187
KMX,1170010,20220228,0.337270486
KO,21344,20141231,0.198370144
KO,21344,20151231,0.177231601
KO,21344,20161231,0.127832682
KO,21344,20171231,0.122446179
KO,21344,20181231,0.160850456
KO,21344,20191231,0.208272928
KO,21344,20201231,0.042792794
KO,21344,20211231,0.146873671
KORS,1530721,20150328,0.144124786
KORS,1530721,20160402,0.047455407
KORS,1530721,20170401,-0.036644894
KORS,1530721,20180331,0.046616808
KORS,1530721,20190330,0.083692747
KORS,1530721,20200328,-0.049728908
KORS,1530721,20210327,-0.045047545
KORS,1530721,20220402,0.02283658
KR,56873,20150131,0.094159019
KR,56873,20160130,0.068308149
KR,56873,20170128,-0.048748253
KR,56873,20180203,-0.021776303
KR,56873,20190202,-0.003116309
KR,56873,20200201,0.0527326
KR,56873,20210130,0.174581689
KR,56873,20220129,0.246163793
KSS,885639,20150131,0.189585754
KSS,885639,20160130,0.207131643
KSS,885639,20170128,0.123013223
KSS,885639,20180203,0.201689122
KSS,885639,20190202,0.127431028
KSS,885639,20200201,0.082122475
KSS,885639,20210130,-0.009639238
KSS,885639,20220129,0.298464986
KSU,54480,20141231,0.129317022
KSU,54480,20151231,-0.062986768
KSU,54480,20161231,-0.075723397
KSU,54480,20171231,0.084488409
KSU,54480,20181231,0.163204847
KSU,54480,20191231,0.102797407
KSU,54480,20201231,-0.062171146
KSU,54480,20211231,0.067885754
L,60086,20141231,-0.126350702
L,60086,20151231,-0.125811377
L,60086,20161231,0.012156778
L,60086,20171231,0.052538029
L,60086,20181231,0.074699682
L,60086,20191231,-0.007765408
L,60086,20201231,-0.034351251
L,60086,20211231,0.07990192
LB,701985,20150131,0.133155219
LB,701985,20160130,0.243918525
LB,701985,20170128,0.155202571
LB,701985,20180203,0.012184806
LB,701985,20190202,-0.005855046
LB,701985,20200201,-0.122454008
LB,701985,20210130,0.026874411
LB,701985,20220129,0.146084824
LEG,58492,20141231,0.209350754
LEG,58492,20151231,0.406453663
LEG,58492,20161231,0.340802458
LEG,58492,20171231,0.219164943
LEG,58492,20181231,0.212064862
LEG,58492,20191231,0.183766616
LEG,58492,20201231,0.01682968
LEG,58492,20211231,-0.095342034
LEN,920760,20141130,0.125994256
LEN,920760,20151130,0.114787876
LEN,920760,20161130,0.107760224
LEN,920760,20171130,0.118449083
LEN,920760,20181130,0.096510053
LEN,920760,20191130,0.056673375
LEN,920760,20201130,0.071061872
LEN,920760,20211130,0.153527656
LH,920148,20141231,-0.038473464
LH,920148,20151231,0.008738684
LH,920148,20161231,-0.078658175
LH,920148,20171231,-0.03512005
LH,920148,20181231,-0.093039096
LH,920148,20191231,-0.086324297
LH,920148,20201231,0.119875804
LH,920148,20211231,0.157248342
LKQ,1065696,20141231,0.169946807
LKQ,1065696,20151231,0.188446524
LKQ,1065696,20161231,0.199913834
LKQ,1065696,20171231,0.150276579
LKQ,1065696,20181231,0.120979692
LKQ,1065696,20191231,0.071183321
LKQ,1065696,20201231,0.093946054
LKQ,1065696,20211231,0.220914548
LLL,1039101,20141231,-0.161231768
LLL,1039101,20151231,-0.150915417
LLL,1039101,20161231,0.049685436
LLL,1039101,20171231,0.049191596
LLL,1039101,20181231,0.058056487
LLTC,791907,20150628,0.18573918
LLTC,791907,20160703,-0.050180043
LLY,59478,20141231,-0.100586438
LLY,59478,20151231,-0.045851959
LLY,59478,20161231,-0.076860662
LLY,59478,20171231,-0.151407622
LLY,59478,20181231,-0.170743876
LLY,59478,20191231,-0.027993501
LLY,59478,20201231,-0.2621976
LLY,59478,20211231,-0.132316557
LMT,936468,20141231,-0.117921906
LMT,936468,20151231,-0.102740126
LMT,936468,20161231,-0.004633902
LMT,936468,20171231,0.076798045
LMT,936468,20181231,0.126196108
LMT,936468,20191231,0.057528258
LMT,936468,20201231,0.053518988
LMT,936468,20211231,0.036011901
LNC,59558,20141231,-0.041574883
LNC,59558,20151231,-0.045905909
LNC,59558,20161231,-0.088150601
LNC,59558,20171231,-0.012918711
LNC,59558,20181231,0.011790544
LNC,59558,20191231,-0.050019411
LNC,59558,20201231,-0.142966858
LNC,59558,20211231,-0.108978333
LNT,52485,20141231,0.017218908
LNT,52485,20151231,0.003160358
LNT,52485,20161231,0.043372764
LNT,52485,20171231,0.069454411
LNT,52485,20181231,0.078758138
LNT,52485,20191231,0.126073322
LNT,52485,20201231,-0.009032978
LNT,52485,20211231,-0.01345985
LOW,60667,20150130,0.262271883
LOW,60667,20160129,0.319909083
LOW,60667,20170203,0.233405794
LOW,60667,20180202,0.161547829
LOW,60667,20190201,0.114112923
LOW,60667,20200131,0.100161062
LOW,60667,20210129,0.292266794
LOW,60667,20220128,0.257369636
LRCX,707549,20150628,0.094940646
LRCX,707549,20160626,0.114690761
LRCX,707549,20170625,0.096780674
LRCX,707549,20180624,0.144775895
LRCX,707549,20190630,0.123647523
LRCX,707549,20200628,0.09595031
LRCX,707549,20210627,0.10121528
LUK,96223,20141231,0.005054757
LUK,96223,20151231,-0.033520901
LUK,96223,20161231,-0.023472842
LUK,96223,20171231,0.068301554
LUK,96223,20191130,-0.00590666
LUK,96223,20201130,0.103589432
LUK,96223,20211130,0.120934234
LUV,92380,20141231,0.137605783
LUV,92380,20151231,0.148776001
LUV,92380,20161231,0.036778427
LUV,92380,20171231,0.090394205
LUV,92380,20181231,0.105789967
LUV,92380,20191231,0.096077319
LUV,92380,20201231,-0.056006928
LUV,92380,20211231,0.027874001
LVLT,794323,20141231,0.038338095
LVLT,794323,20151231,0.081726943
LVLT,794323,20161231,0.065890549
LVLT,794323,20171231,0.074405341
LVLT,794323,20181231,-0.028165171
LVLT,794323,20191231,0.040670172
LVLT,794323,20201231,0.000136687
LVLT,794323,20211231,-0.000250694
LYB,1489393,20141231,0.23644031
LYB,1489393,20151231,0.301971554
LYB,1489393,20161231,0.047437012
LYB,1489393,20171231,0.170251447
LYB,1489393,20181231,0.33933991
LYB,1489393,20191231,-0.00639577
LYB,1489393,20201231,-0.119882559
LYB,1489393,20211231,0.349470772
M,794367,20150131,0.142983876
M,794367,20160130,0.010941221
M,794367,20170128,0.018126175
M,794367,20180203,0.056799845
M,794367,20190202,0.194923508
M,794367,20200201,0.081795848
MA,1141391,20141231,-0.015640284
MA,1141391,20151231,-0.011579236
MA,1141391,20161231,-0.029179734
MA,1141391,20171231,-0.028489312
MA,1141391,20181231,0.024003307
MA,1141391,20191231,-0.072139774
MA,1141391,20201231,-0.090120795
MA,1141391,20211231,0.033529377
MAA,912595,20141231,0.121829344
MAA,912595,20151231,0.15885065
MAA,912595,20161231,0.081617572
MAA,912595,20171231,0.133200664
MAA,912595,20181231,0.140075797
MAA,912595,20191231,0.119919903
MAA,912595,20201231,-0.007735902
MAA,912595,20211231,0.084308794
MAC,912242,20141231,0.019931694
MAC,912242,20151231,0.034357157
MAC,912242,20161231,0.017316739
MAC,912242,20171231,-0.016751593
MAC,912242,20181231,-0.03897415
MAC,912242,20191231,-0.042100964
MAC,912242,20201231,-0.069957151
MAC,912242,20211231,0.088201367
MAR,1048286,20141231,0.387065433
MAR,1048286,20151231,0.423066862
MAR,1048286,20161231,0.325809473
MAR,1048286,20171231,0.363177483
MAR,1048286,20181231,0.23683695
MAR,1048286,20191231,0.17348939
MAR,1048286,20201231,-0.076957975
MAR,1048286,20211231,0.204437942
MAS,62996,20141231,0.447327914
MAS,62996,20151231,0.371141634
MAS,62996,20161231,0.49313913
MAS,62996,20171231,0.454300396
MAS,62996,20181231,0.289097841
MAS,62996,20191231,0.282293675
MAS,62996,20201231,0.245207867
MAS,62996,20211231,0.196808214
MAT,63276,20141231,-0.056510177
MAT,63276,20151231,-0.007536151
MAT,63276,20161231,-0.100675868
MAT,63276,20171231,-0.171880777
MAT,63276,20181231,-0.233042139
MAT,63276,20191231,-0.13355796
MAT,63276,20201231,-0.084497522
MAT,63276,20211231,0.073133472
MCD,63908,20141231,0.034449812
MCD,63908,20151231,0.120886997
MCD,63908,20161231,0.275291393
MCD,63908,20171231,0.340088117
MCD,63908,20181231,0.369597257
MCD,63908,20191231,-0.09960149
MCD,63908,20201231,-0.302646994
MCD,63908,20211231,-0.155790844
MCHP,827054,20150331,0.057053421
MCHP,827054,20160331,0.029880268
MCHP,827054,20170331,-0.028718804
MCHP,827054,20180331,0.121164616
MCHP,827054,20190331,0.026470466
MCHP,827054,20200331,-0.096738048
MCHP,827054,20210331,-0.195035344
MCHP,827054,20220331,0.119921692
MCK,927653,20150331,0.04903228
MCK,927653,20160331,-0.042107965
MCK,927653,20170331,0.070365938
MCK,927653,20180331,-0.016540346
MCK,927653,20190331,-0.031371612
MCK,927653,20200331,-0.00960271
MCK,927653,20210331,0.008222187
MCK,927653,20220331,0.058763439
MCO,1059556,20141231,0.260542741
MCO,1059556,20151231,0.249235361
MCO,1059556,20161231,0.246621629
MCO,1059556,20171231,0.303818728
MCO,1059556,20181231,0.199637308
MCO,1059556,20191231,0.010977944
MCO,1059556,20201231,0.002289153
MCO,1059556,20211231,0.056738382
MDLZ,1103982,20141231,0.067616905
MDLZ,1103982,20151231,-0.056278976
MDLZ,1103982,20161231,-0.021050327
MDLZ,1103982,20171231,-0.043597264
MDLZ,1103982,20181231,0.090498017
MDLZ,1103982,20191231,0.036848797
MDLZ,1103982,20201231,0.026519257
MDLZ,1103982,20211231,0.120062635
MDT,1613103,20150424,0.270980533
MDT,1613103,20160429,0.311935507
MDT,1613103,20170428,0.314353066
MDT,1613103,20180427,0.39406425
MDT,1613103,20190426,0.397798422
MDT,1613103,20200424,0.00394488
MDT,1613103,20210430,0.313479403
MDT,1613103,20220429,0.179085162
MET,1099219,20141231,0.073736064
MET,1099219,20151231,0.009695636
MET,1099219,20161231,-0.014319568
MET,1099219,20171231,0.053458108
MET,1099219,20181231,0.079765224
MET,1099219,20191231,0.040079233
MET,1099219,20201231,-0.016756458
MET,1099219,20211231,0.015331192
MHK,851968,20141231,0.322467554
MHK,851968,20151231,0.16193683
MHK,851968,20161231,0.083781754
MHK,851968,20171231,0.254307457
MHK,851968,20181231,0.289816197
MHK,851968,20191231,-0.039202528
MHK,851968,20201231,-0.147582219
MHK,851968,20211231,0.213542887
MJN,1452575,20141231,0.207890126
MJN,1452575,20151231,0.087985961
MJN,1452575,20161231,-0.033026356
MKC,63754,20141130,0.241983301
MKC,63754,20151130,0.175847895
MKC,63754,20161130,0.197305911
MKC,63754,20171130,0.281373163
MKC,63754,20181130,0.327865442
MKC,63754,20191130,0.286739132
MKC,63754,20201130,0.173954283
MKC,63754,20211130,0.208337976
MLM,916076,20141231,0
MLM,916076,20151231,0
MLM,916076,20161231,0
MLM,916076,20171231,0
MLM,916076,20181231,0
MLM,916076,20191231,0.039730867
MLM,916076,20201231,0.003616665
MLM,916076,20211231,0.030000301
MMC,62709,20141231,0.118576377
MMC,62709,20151231,0.099920213
MMC,62709,20161231,0.102619665
MMC,62709,20171231,0.053460907
MMC,62709,20181231,0.087256015
MMC,62709,20191231,0
MMC,62709,20201231,-0.022427651
MMC,62709,20211231,0.169765157
MMM,66740,20141231,0.308611538
MMM,66740,20151231,0.165129851
MMM,66740,20161231,0.205510523
MMM,66740,20171231,0.279940081
MMM,66740,20181231,0.229696108
MMM,66740,20191231,0.049207987
MMM,66740,20201231,0.024268191
MMM,66740,20211231,0.245123228
MNK,1567892,20150925,-0.015511445
MNK,1567892,20160930,-0.0200534
MNK,1567892,20171229,-0.053824783
MNK,1567892,20181228,-0.075830009
MNK,1567892,20191227,-0.047285678
MNK,1567892,20201225,-0.038494314
MNK,1567892,20211231,-0.08169766
MNST,865752,20141231,0.017142954
MNST,865752,20151231,0.044298182
MNST,865752,20161231,0.091772263
MNST,865752,20171231,0.16393937
MNST,865752,20181231,0.096660677
MNST,865752,20191231,0.043557246
MNST,865752,20201231,-0.065807443
MNST,865752,20211231,-0.121282575
MO,764180,20141231,-0.058031856
MO,764180,20151231,-0.040291735
MO,764180,20161231,-0.033824297
MO,764180,20171231,-0.107904085
MO,764180,20181231,-0.128693775
MO,764180,20191231,-0.174319469
MO,764180,20201231,-0.170866746
MO,764180,20211231,-0.226091242
MON,1110783,20150831,0.113981714
MON,1110783,20160831,-0.085781704
MON,1110783,20170831,0.092023343
MOS,1285785,20141231,0
MOS,1285785,20151231,0
MOS,1285785,20161231,0
MOS,1285785,20171231,0
MOS,1285785,20181231,0
MOS,1285785,20191231,0
MOS,1285785,20201231,0
MOS,1285785,20211231,0
MPC,1510295,20141231,0.122846001
MPC,1510295,20151231,0.029528111
MPC,1510295,20161231,-0.027660869
MPC,1510295,20171231,-0.002316714
MPC,1510295,20181231,0.09822667
MPC,1510295,20191231,-0.011999339
MPC,1510295,20201231,-0.047079319
MPC,1510295,20211231,0.025811544
MRK,310158,20141231,-0.090185667
MRK,310158,20151231,-0.081773521
MRK,310158,20161231,-0.082485963
MRK,310158,20171231,0.053756262
MRK,310158,20181231,0.10482568
MRK,310158,20191231,0.08956394
MRK,310158,20201231,-0.002214348
MRK,310158,20211231,0.064480999
MRO,101778,20141231,-0.0544397
MRO,101778,20151231,-0.07222508
MRO,101778,20161231,0.08101973
MRO,101778,20171231,0.053045203
MRO,101778,20181231,0.067581793
MRO,101778,20191231,-0.014211358
MRO,101778,20201231,-0.094022027
MRO,101778,20211231,0.077324258
MS,895421,20141231,0.017678173
MS,895421,20151231,0.00729403
MS,895421,20161231,0.01561954
MS,895421,20171231,-0.013860369
MS,895421,20181231,0.045964775
MS,895421,20191231,0.039845881
MS,895421,20201231,0.054744238
MS,895421,20211231,0.055025071
MSFT,789019,20150630,0.109450098
MSFT,789019,20160630,-0.014912424
MSFT,789019,20170630,-0.074119421
MSFT,789019,20180630,0.209435242
MSFT,789019,20190630,0.25249835
MSFT,789019,20200630,0.241029259
MSFT,789019,20210630,0.234953471
MSFT,789019,20220630,0.191089798
MSI,68505,20141231,0.063267336
MSI,68505,20151231,-0.023633941
MSI,68505,20161231,0.155194655
MSI,68505,20171231,0.061482792
MSI,68505,20181231,0.088449837
MSI,68505,20191231,0.129386752
MSI,68505,20201231,0.092245064
MSI,68505,20211231,0.154001873
MTB,36270,20141231,0.071610277
MTB,36270,20151231,0.02871124
MTB,36270,20161231,0.121238544
MTB,36270,20171231,0.097390861
MTB,36270,20181231,0.070853209
MTB,36270,20191231,0.09660881
MTB,36270,20201231,0.020966317
MTB,36270,20211231,-0.044316984
MTD,1037646,20141231,0.283986288
MTD,1037646,20151231,0.156396319
MTD,1037646,20161231,0.325202587
MTD,1037646,20171231,0.253186861
MTD,1037646,20181231,0.341357212
MTD,1037646,20191231,0.233604023
MTD,1037646,20201231,0.293507717
MTD,1037646,20211231,0.383221999
MU,723125,20150903,0.238946541
MU,723125,20160901,0.096031125
MU,723125,20170831,0.193936801
MU,723125,20180830,0.284633002
MU,723125,20190829,0.153107056
MU,723125,20200903,-0.124434024
MU,723125,20210902,0.019210359
MUR,717423,20141231,-0.051323609
MUR,717423,20151231,-0.075972862
MUR,717423,20161231,-0.071381403
MUR,717423,20171231,-0.01203487
MUR,717423,20181231,0.152728567
MUR,717423,20191231,0.201242169
MUR,717423,20201231,-0.015994912
MUR,717423,20211231,-0.01048943
MYL,1623613,20151231,-0.000794797
MYL,1623613,20161231,-0.022626973
MYL,1623613,20171231,0.055090327
MYL,1623613,20181231,0.005904834
MYL,1623613,20191231,-0.082800833
NAVI,1593538,20141231,0.007715863
NAVI,1593538,20151231,-0.030208841
NAVI,1593538,20161231,-0.077510471
NAVI,1593538,20171231,-0.039859379
NAVI,1593538,20181231,-0.01293448
NAVI,1593538,20191231,0.003153079
NAVI,1593538,20201231,-0.219129324
NAVI,1593538,20211231,-0.265487546
NBL,72207,20141231,-0.068848762
NBL,72207,20151231,-0.109215626
NBL,72207,20161231,-0.248678763
NBL,72207,20171231,-0.276499888
NBL,72207,20181231,-0.285278367
NBL,72207,20191231,-0.047566477
NEE,37634,20141231,0.071043698
NEE,37634,20151231,0.146616494
NEE,37634,20161231,0.037945009
NEE,37634,20171231,-0.013817957
NEE,37634,20181231,0.04043133
NEE,37634,20191231,-0.012894803
NEE,37634,20201231,-0.00602265
NEE,37634,20211231,0.007856476
NEM,1164727,20141231,-0.003435239
NEM,1164727,20151231,0.028168779
NEM,1164727,20161231,0.010841321
NEM,1164727,20171231,-0.000212494
NEM,1164727,20181231,-0.031334063
NEM,1164727,20191231,0.001269605
NEM,1164727,20201231,-0.031140742
NEM,1164727,20211231,-0.03965692
NFLX,1065280,20141231,0.201944456
NFLX,1065280,20151231,0.028571335
NFLX,1065280,20161231,0.102691205
NFLX,1065280,20171231,-0.333091653
NFLX,1065280,20181231,-0.311417379
NFLX,1065280,20191231,0
NFLX,1065280,20201231,-0.049932673
NFLX,1065280,20211231,-0.005564388
NFX,912750,20141231,0.084240833
NFX,912750,20151231,0.008925724
NFX,912750,20161231,-0.0206822
NFX,912750,20171231,0.033029205
NI,1111711,20141231,0.129394301
NI,1111711,20151231,0.174503554
NI,1111711,20161231,0.081173271
NI,1111711,20171231,0.034059626
NI,1111711,20181231,-0.067050594
NI,1111711,20191231,-0.006173474
NI,1111711,20201231,-0.01399844
NI,1111711,20211231,0.071516014
NKE,320187,20150531,0.33203554
NKE,320187,20160531,0.377345902
NKE,320187,20170531,0.285125022
NKE,320187,20180531,0.187824148
NKE,320187,20190531,0.247476038
NKE,320187,20200531,0.052662196
NKE,320187,20210531,0.29434551
NKE,320187,20220531,0.217489672
NOC,1133421,20141231,-0.04256922
NOC,1133421,20151231,-0.135082331
NOC,1133421,20161231,-0.04516353
NOC,1133421,20171231,0.070369965
NOC,1133421,20181231,0.148753918
NOC,1133421,20191231,0.103014551
